mfcc_1_mu,mfcc_1_sd,mfcc_2_mu,mfcc_2_sd,mfcc_3_mu,mfcc_3_sd,mfcc_4_mu,mfcc_4_sd,mfcc_5_mu,mfcc_5_sd,mfcc_6_mu,mfcc_6_sd,mfcc_7_mu,mfcc_7_sd,mfcc_8_mu,mfcc_8_sd,mfcc_9_mu,mfcc_9_sd,mfcc_10_mu,mfcc_10_sd,mfcc_11_mu,mfcc_11_sd,mfcc_12_mu,mfcc_12_sd,mfcc_13_mu,mfcc_13_sd,sex,Class
0.253744833,2.480360177,-4.155763889,3.100914126,0.763327611,0.589563494,-0.597880583,0.824404092,0.087465972,0.917937174,-0.476081039,0.817573584,-0.222295278,0.94791234,-0.397097336,0.799329445,0.1712405,0.403408885,0.054138972,0.360746821,0.273577292,0.59268495,0.101429611,0.546171578,0.257166878,0.447013052,0,0
1.112586667,3.214334036,-4.953187879,1.54949188,-0.902561727,1.366899808,-1.612657212,0.769421336,-1.451476364,0.943852795,-1.27909603,0.706132273,0.026116803,0.68153641,0.436180179,0.593794068,0.221263697,0.487592407,-0.412653879,0.504829982,-0.010142909,0.6970716,-0.048100576,0.510194413,0.807189415,0.530526411,1,0
1.809600051,1.988249768,-1.428787,0.832051963,-0.603376795,0.736528713,-1.136547744,0.842517773,-1.056095385,0.357528848,-0.252057992,0.423004928,-0.717724974,0.810323522,-0.434581333,0.433267453,1.028702821,0.413713173,0.268692197,0.339394976,-0.444565897,0.55469385,-0.599114385,0.39409301,0.076046974,0.409252393,0,3
1.848616091,2.11935081,-3.375993939,1.626877138,0.255799394,1.022224506,-1.136166236,1.311417897,-0.751559091,0.963320751,-1.123360342,0.805849789,-0.144753545,0.568552033,-0.311417409,0.97178759,0.055717145,0.582977563,-0.619643455,0.669445981,-0.148337697,0.627747266,-0.433356333,0.673156783,0.077450121,0.437348064,0,9
3.013564185,1.523070234,-4.564175208,2.380396765,-0.707826875,1.523734862,-2.194765833,0.800487345,-2.028421875,0.9658539,-0.145554583,1.330789781,-0.006826931,0.55618414,-0.5445933,0.603429807,-0.709990979,0.575718023,-0.324339958,0.503416174,-0.201977104,0.492357319,-0.151171479,0.446584274,-0.24960974,0.477861878,1,1
0.657262903,2.696925745,-3.109280645,0.993993524,-0.630494839,1.538345813,-1.404311,1.415747094,0.008463742,0.704789163,-0.315030323,0.654702845,-0.421908452,0.570690219,-0.821119839,0.705278044,-0.374864939,0.593552712,-0.674964226,0.79862488,-0.372585571,0.581961639,0.024907913,0.544802331,-0.164042677,0.509176681,1,9
1.879935152,1.064101889,-1.902521818,1.85453854,0.450114303,1.084611795,-0.713326667,0.905020711,-0.552211152,0.938253533,0.164705152,1.021706407,-0.120046121,0.655438829,0.063591424,0.864697599,0.475648079,0.322465103,-0.405882182,0.502482456,-0.514848485,0.521156111,0.225703576,0.423637975,-0.300660758,0.382608855,0,1
3.999837417,1.878472363,-3.467530556,1.908959663,0.074435278,1.148995513,-1.268757667,1.147693885,-0.671306667,0.951197709,-0.904457667,0.554490176,-0.328808056,0.356515248,-0.899505583,0.574836211,0.229763656,0.363197691,-0.413809028,0.32846073,-0.416672372,0.695815406,-0.381977297,0.508570674,-0.1435445,0.292581504,0,9
0.964552333,1.601870277,-3.651743667,2.433778541,0.027949733,1.137210368,-0.774393511,1.041960708,-0.22540111,0.898393272,-1.222991257,0.987164458,-0.446023333,0.745129118,-0.518935333,0.583783473,0.14130192,0.514034511,0.1786283,0.397642153,-0.055337894,0.551123017,-0.15261158,0.580171617,-0.160836467,0.567580024,0,0
2.73839027,1.878858544,-3.515751351,1.158740513,-1.49990773,1.465490042,-1.542513784,1.011653526,-0.799630405,0.762724007,-0.544512135,0.757763624,-0.148522865,0.588837301,-0.591887405,0.48863107,-0.598766243,0.484763038,-0.888027919,0.569706839,-0.149702973,0.46387289,-0.172700649,0.343150812,-0.536025405,0.499671224,1,1
3.898944737,1.785447516,-2.494731579,0.783186265,-2.265642368,1.619634863,-2.401096789,1.312403543,-0.726772842,0.508347212,-0.454371605,0.31365431,-0.535355211,0.307954287,-0.591366237,0.695129007,-0.210118658,0.404457913,-0.329419974,0.373662556,-0.798531895,0.437939799,-0.465375105,0.357463658,-0.010113658,0.396679351,0,4
3.122227917,1.21216827,-2.80383125,0.431207099,0.204424313,0.799570477,-0.509576354,0.844881889,-1.262816625,0.886752149,-1.035724167,0.505948316,-0.891044792,0.457297001,-0.691981651,0.791894336,0.120868625,0.308490666,-0.570519021,0.365373758,-0.332479815,0.387135737,-0.384985313,0.350006295,-0.414626229,0.412226045,0,8
0.930113882,1.820699803,-3.00969,2.520066964,-0.028309706,1.548184557,-0.840308412,0.824825081,0.047293235,1.038151809,-0.024475931,0.453280707,-0.177505882,0.735831753,0.086482935,0.690903518,0.572645088,0.416229504,-0.240406882,0.366040798,-0.535773735,0.688283075,0.122552124,0.389620926,0.146888235,0.247458865,0,5
1.302949886,2.70941901,-3.560674286,0.826389861,-0.520977223,1.681272658,-1.823916943,1.536383755,-1.200117143,1.160209714,-0.966637543,0.8359049,-0.321252629,0.497455924,-0.332791606,0.580011042,-0.150076429,0.399351953,-0.008260229,0.565492044,0.290870791,0.586246001,-0.036340229,0.354511787,-0.020148514,0.599373119,1,0
2.405843,1.843102684,-1.3854934,1.974079036,-0.363718667,2.06302562,-0.844892233,1.484645893,-1.064378233,0.518608471,-0.351185,0.833305835,-0.576033767,1.022638454,-0.167615733,0.930280204,-0.439945607,0.454947702,-0.445088233,0.621454069,-0.63869301,0.675879487,-0.37396199,0.590632497,-0.216107182,0.301059793,0,1
1.259512913,2.124384061,-0.9910925,0.778351567,0.897423421,1.613282212,-0.233750211,1.032009182,-0.674642526,0.480446128,-1.198648211,0.773579802,-0.499142368,0.442481895,-0.675734845,1.067747207,-0.072884921,0.479914935,-0.459631011,0.382915346,0.014137734,0.575863849,-0.143782421,0.305382493,-0.2836565,0.308553626,0,2
3.38422263,2.534839416,-4.122584783,1.493804126,-1.64802913,3.041807073,-1.183182413,1.196188622,0.154951326,1.118541907,-0.09335065,0.616528537,-0.478125826,0.68989126,-0.682294326,0.68926379,-0.267213167,0.584156071,-0.211072287,0.46374803,-0.492111196,0.550515249,0.075467198,0.297799577,-0.255255848,0.517319361,1,9
3.177767727,1.968941176,-3.591420455,0.819349287,-1.014165455,1.378681687,-1.821446045,1.417086256,-1.26854475,0.989034321,-0.941928068,0.781698512,0.225927083,0.500495361,-0.285540273,0.548910471,-0.504576184,0.625619954,-0.715511695,0.576924955,-0.138063555,0.44672823,-0.195399568,0.742238262,-0.097811707,0.630353601,1,3
1.77335881,1.724936655,-4.618257143,1.527443695,-1.096103095,2.240804429,-1.317590714,1.033973874,-0.316727119,0.891394286,-0.6673572,0.814704135,-0.420947343,0.734118327,-0.62354236,0.804350637,-0.500370952,0.65551445,-0.608894164,0.616775765,-0.224114048,0.479377821,0.335042548,0.550665621,0.069716812,0.666404574,1,9
1.314128625,1.161023995,-3.5916975,2.831823602,-0.002754125,1.135187279,-1.499467,1.259085491,0.02192815,0.801650316,-0.423597145,0.457186234,0.07827105,0.684868547,-0.487625725,0.839814478,0.520355475,0.338177827,-0.059621525,0.408987715,-0.271925675,0.572718939,-0.284611125,0.512116864,-0.02858237,0.405879532,0,7
0.095884523,3.332868787,-2.383188,1.226671904,0.375650229,0.732558377,-0.771791743,1.215991949,-0.533311666,0.949391983,-0.560931497,0.769761353,-0.116586171,0.55340918,-0.339820714,0.635691103,0.235838057,0.361893114,-0.231682114,0.483661678,-0.129463771,0.448175591,-0.426126829,0.716381497,-0.0926448,0.327796674,0,0
2.99948945,2.40132833,-4.359552,1.595503289,-1.4067914,2.803173622,-1.242617066,1.216458809,0.13074928,1.189147547,-0.00921364,0.719034787,-0.54370268,0.6977189,-0.564665886,0.65569335,-0.25217128,0.514214294,-0.28349289,0.554095531,-0.480208218,0.517741102,0.12380466,0.350536191,-0.412416448,0.511056825,1,9
-0.320339098,4.026077728,-4.003137931,2.411801378,-0.647718966,2.39964782,-0.87525931,1.438888352,-0.17487615,1.425936551,-0.425664707,0.888091808,0.110581597,0.639982531,-0.193565707,0.739333646,-0.006746897,0.542735663,-0.177986514,0.759485496,0.008208897,0.781483637,0.130705966,0.487250252,0.247628224,0.443580239,1,6
1.81060625,4.366542403,-3.610559375,1.142557425,-1.481100875,2.457195835,-1.038010375,1.109923657,-0.527586594,0.878375175,-0.608375944,1.040799343,0.17210775,0.561288528,-0.137848378,0.47730731,-0.379455513,0.488795681,-0.512005969,0.578171226,0.055498031,0.696539043,0.232158431,0.547354733,-0.491830125,0.693385385,1,6
2.86740641,1.663976454,-3.845202564,0.801599333,-2.256765641,1.500113249,-2.178109033,1.146871141,-0.462930041,0.448736586,-0.673551769,0.672238992,-1.105882308,0.460992928,-0.472443913,0.668601417,-0.768643308,0.592738798,-0.986999744,0.429642298,-0.29837841,0.372751074,0.138593951,0.462614292,-0.067232179,0.510501503,1,4
2.601177308,1.903523765,-1.193039,2.044071475,-0.674842346,1.667732862,-1.224003538,1.061715367,-0.848992038,0.685651,-0.378511808,0.792611477,-0.199150846,0.980332085,-0.003814405,1.10638808,-0.402086038,0.510072792,-0.302344346,0.633236967,-0.776325,0.842287709,-0.384894115,0.596967846,-0.095952808,0.26661865,0,1
2.10293638,2.190513823,-2.85534,1.368397384,0.148757,1.776894356,0.232743776,0.879349753,-1.0940465,1.014352211,-0.60423646,0.656606063,-0.889696906,0.706361266,-0.26891296,0.892685675,0.09627956,0.537085289,-0.36838836,0.37004984,-0.627364,0.648141773,-0.53824184,0.718864622,0.45115078,0.484511991,0,2
3.342734483,1.181746525,-3.951996552,2.242471325,-2.019284897,1.686259868,-1.748702069,1.101018244,-1.86840069,0.660930661,-0.192850069,1.132279957,0.125634276,0.867925686,-0.565783483,0.677800087,-0.877230759,0.621410166,-0.629601814,0.696675837,-0.510947685,0.650003571,-0.197307621,0.522293916,-0.405913931,0.513464589,1,1
1.152466175,2.504973996,-3.067875,0.784001438,-1.4528785,1.364947409,-1.8319555,1.129099602,-0.265792823,0.49271274,0.188619875,0.566373714,-0.435755775,0.655202084,-0.518859175,0.419854655,-0.062933248,0.342202012,-0.838280073,0.520624298,-0.401781923,0.419079801,-0.15820105,0.463947493,-0.403726258,0.374419143,1,4
0.326400158,4.208514206,-4.252054386,1.628102403,-0.150930579,1.538796582,-1.188223661,1.425450926,0.038424123,0.758317666,-0.217908035,0.83803668,0.159389123,0.940854988,0.328111306,0.704681409,0.112250789,0.711353547,-0.09812493,0.769251499,0.048387614,0.469013095,-0.112933263,0.656876814,0.304199558,0.47881429,1,6
1.291101825,3.983986553,-5.279091228,1.758078995,-0.196862456,1.774620441,-1.529096298,1.288682529,-0.487358444,1.099099867,-1.03344907,1.026894694,-0.52523057,0.804000223,-0.224717368,0.845774405,-0.358732263,0.589525114,0.05662193,0.487988675,0.395400028,0.613634393,0.893675965,0.465060427,0.775306228,0.742156619,1,6
1.64057448,2.086206529,-3.48196048,2.70143429,0.37124552,0.89155255,-0.43757104,0.975314346,-0.19521532,0.680751598,-0.39343184,0.708238065,-0.24284756,0.615732754,-0.07008548,0.662328824,0.0370144,0.357569993,0.0809032,0.329160413,0.103070912,0.325150601,-0.05686232,0.499834861,0.298613064,0.344359221,0,0
-0.41609025,3.220785622,-3.825217045,2.335647869,-0.439367932,2.001949423,-0.673544045,1.093609945,0.48258922,0.855793119,0.236274005,0.938971749,-0.317243455,0.831103458,-0.339369236,1.109412629,-0.110123077,0.635696972,-0.248201909,0.822300338,-0.425949864,0.791075985,0.062606261,0.413214359,0.103230073,0.524283442,1,5
4.992410466,3.290401832,2.2099,1.122058407,0.768633945,0.917341463,0.764163453,0.987031131,-1.089745783,0.981145027,-0.896499396,0.722342066,-0.330567245,0.612870624,0.542259358,0.75522478,-0.322172502,0.622207691,-0.070659566,0.664784041,-0.822769057,0.763917118,0.484615209,0.486245694,-0.241842562,0.708779378,0,8
-0.020161163,3.80279374,-3.860313953,1.205964548,-0.026326512,1.78166454,-0.940303558,1.187881741,-0.971064953,1.434481228,-0.853386326,0.898609058,-0.218173153,0.715012863,-0.349928351,0.755919826,-0.387916914,0.645439239,0.120072537,0.536230419,0.221916921,0.683581412,-0.121039651,0.483203883,-0.083940267,0.496413677,1,6
0.130945417,2.423901202,-1.887796042,0.936394473,0.005042846,0.913674615,-1.18985754,1.077258445,-0.637642396,0.562595412,-0.682919223,0.668938814,-0.49107825,0.559586532,-0.000498333,0.525528334,0.389051313,0.398547432,-0.168509494,0.402204744,-0.434243165,0.580750118,-0.028122648,0.322918753,0.041857963,0.276970653,0,3
1.677446,2.731030059,-2.728912121,1.347032246,-0.928870606,2.247716728,-1.161025848,1.69506546,-0.173390758,0.640055846,-0.695815461,0.650157576,-0.014724461,0.37436752,-0.714254909,0.577519959,-0.031098424,0.402144322,-0.032847152,0.42725592,-0.645081394,0.782481765,-0.547467952,0.630570709,-0.318109033,0.342680655,0,9
2.193189565,1.432652642,-3.873973348,3.130946526,0.739400696,0.833418794,-0.554971478,1.121855889,0.418457391,0.776682756,0.022304913,0.83894857,0.05041287,0.417196811,-0.581428087,0.891725113,0.473921043,0.383622168,-0.295016826,0.484567643,-0.415120957,0.45551006,-0.128444287,0.506206923,-0.068288074,0.305037406,0,5
1.713066863,2.523828339,-3.256405882,0.672162909,-0.986905196,1.554440491,-1.495466451,0.737766302,-1.358593686,0.804542508,-1.127042627,0.679156591,-0.507082784,0.785969478,0.07464249,0.549033876,-0.402392039,0.423916129,-0.764761471,0.767846741,0.054137824,0.597474459,-0.135470478,0.603747049,-0.176201471,0.772421436,1,3
0.329945294,2.516544166,-3.731852941,1.616143363,-0.613511294,1.114451592,-1.249970353,1.187343438,-0.653706065,0.910932282,-0.929643059,0.933172297,-0.276823147,0.715991661,-0.209466941,0.697757789,0.009967265,0.573704031,-0.336467353,0.652384486,0.074120235,0.483675185,0.007036441,0.36191448,-0.030803971,0.698169754,1,0
0.99719234,3.875408472,-3.756081894,2.512417645,0.731960213,1.540057506,-0.226192553,1.253812611,-0.290854043,1.370760474,-0.22822983,0.816953078,-0.202665672,0.822150686,0.073834277,0.430951611,0.062796745,0.607554043,0.091069681,0.454802776,0.145318,0.764495038,0.033046932,0.686127014,0.073860447,0.427006207,0,6
3.78686127,1.853262629,-1.37201697,2.419234878,-2.018670303,1.671082724,-1.434084848,0.86516232,-1.192494545,0.468896005,-0.419085636,0.715989602,-0.320235273,0.727231766,-0.023877273,0.712553387,-0.871728212,0.568458958,-0.784930909,0.527515929,-0.532755818,0.554417818,-0.728440727,0.529463414,-0.013479,0.513688564,0,1
0.793707333,1.955530847,-3.153166667,3.630073586,0.367216133,1.574661083,-1.143844667,0.750742776,0.111336167,1.307068539,0.387798967,0.813321298,-0.5388425,0.473120031,-0.279442067,0.888891413,0.113159067,0.550612643,0.4732084,0.332847987,0.025501067,0.513798036,-0.2770495,0.552306727,0.111956317,0.385388675,0,5
2.197217497,1.954335932,-3.805474359,1.176501587,-1.290592564,1.570160318,-1.773328436,1.212230495,-0.841301795,0.495600917,-0.669471821,0.597281217,-0.796710487,0.50396149,-0.854945538,0.721930829,-0.393672256,0.492143036,-0.896681538,0.515136542,-0.533554,0.431119273,-0.095832567,0.425513038,-0.249983051,0.713561518,1,7
3.732265625,1.764678902,-3.1559625,0.837836659,-1.459656569,1.30676371,-2.723113438,1.097680961,-1.068040313,0.531694994,-0.908588874,0.801232247,-0.462099469,0.528602484,-0.771806563,0.57900724,-0.369282253,0.442455237,-0.836258438,0.3400518,-0.661853094,0.348894503,-0.274415094,0.497855041,-0.458442094,0.49404717,1,7
1.724568333,1.52936229,-3.621570833,2.239254804,0.84709205,1.457745817,-0.545529583,1.093594943,0.27427625,0.859245555,-0.66359875,0.570224623,-0.328449583,0.60020193,-0.771151792,1.142136415,0.130580046,0.316763849,-0.283745667,0.480207572,-0.161792833,0.372514392,-0.257558083,0.519762923,-0.279646333,0.308875826,0,5
1.538873793,1.349542491,-2.33482931,1.142582588,-0.799157931,1.057007098,-0.992069448,0.584950583,-0.77293,0.374304717,0.133415941,0.592165694,0.374036414,0.884215673,0.651716483,0.570811016,0.218366041,0.316502952,-0.057148931,0.693104316,-0.775287241,0.626761767,0.043951207,0.637822443,0.038651897,0.567365936,0,1
0.505761574,3.501065888,-3.01090383,2.586021569,0.550545319,1.342696079,-1.083337872,1.822815482,-0.602337383,1.397001753,-0.313880856,0.653027788,0.052027777,0.676411694,-0.422896532,0.763065635,0.073431362,0.567441028,-0.071567606,0.430635323,0.17719133,0.724434415,-0.285020851,0.765087275,-0.009235857,0.281966143,0,6
0.496973725,3.983355399,-3.619825,1.780885799,-0.10113075,2.049678532,-1.052776,1.260928706,-0.688980025,1.222950815,-0.4157145,0.88224928,-0.021166725,0.557951897,-0.2155146,0.893472926,-0.4088581,0.686108441,-0.3802111,0.865525653,-0.017665165,0.523060881,0.146054088,0.486975639,-0.13521902,0.498808017,1,6
1.457937568,2.626649754,-2.125392973,0.732922178,-0.338961189,1.348431429,-1.433331705,1.116726952,-1.256526514,1.125505586,-1.18345,0.812014313,-0.165909459,0.41069872,-0.334908786,0.739276991,-0.171009595,0.397548516,-1.151424973,0.701754932,-0.234802443,0.38751137,-0.564253595,0.52419625,-0.546684703,0.455211502,1,3
3.066155532,1.216575603,-4.485834043,0.892526958,-0.475514823,1.178870168,-1.657984468,0.588773716,-1.98543834,0.886215006,-1.251274787,0.41261186,-0.573691823,0.510522765,-0.745329474,0.902386006,-0.524543404,0.556888706,-0.757866957,0.52834281,-0.350080583,0.379650045,-0.44366883,0.609294558,-0.127866,0.482544317,1,8
1.615805094,2.64173919,-2.171796226,0.764810305,-0.544867,0.794109048,-1.521800151,1.214002654,-1.056626328,0.651592056,-0.555282075,0.522917411,0.030844173,0.61859529,-0.115215623,0.742496971,0.472432981,0.495550762,-0.541367811,0.544092235,-0.283026415,0.588663586,-0.46556297,0.356578585,0.050869477,0.371992744,0,3
4.0034992,1.061309876,-3.741602,0.58061964,-0.3770496,0.9441985,-1.33118486,0.806035921,-1.8912836,0.699808904,-1.753685,0.410115695,-0.589839,0.582136136,-1.07617882,0.82306278,-0.42065726,0.409227188,-0.9299044,0.338934662,-0.11682966,0.310863718,-0.683292344,0.354823837,-0.51129848,0.299794446,1,8
4.243919545,1.633783619,-2.303313636,0.774981752,0.050540727,0.610736313,-1.564818114,1.114714508,-0.703450909,0.647574968,-0.689982077,0.657628222,0.164208086,0.419403926,-0.612859545,0.39871959,-0.103564441,0.4569988,-0.851071545,0.551855805,-0.653021932,0.458092106,-0.786048182,0.393781842,0.044571205,0.443705836,0,4
3.561429556,1.437212467,-3.974495556,0.60573377,-2.03983736,1.385825207,-2.316857702,1.320298504,-0.36846,0.549824754,-0.531432144,0.553656265,-0.841986311,0.524206844,-0.767523867,0.63767907,-0.423378269,0.345322389,-0.639359884,0.502381252,-0.617226089,0.408612969,0.038185711,0.453254169,-0.374475244,0.539443678,1,4
3.5304064,1.013265071,-4.734386667,2.299140278,-0.459309233,1.818848579,-1.051514667,0.851355034,-0.499562967,0.933461115,-1.183093367,0.501574366,-0.205811517,0.768038539,0.000441433,0.624584221,0.274533527,0.698225057,-0.260973467,0.237581769,-0.38966233,0.53865927,-0.138526467,0.428536071,0.037555467,0.308213185,0,9
4.83994543,3.084212319,1.94160475,1.590057548,0.1848824,1.586092872,0.015092613,1.082711559,-0.072278508,0.943115592,0.11873185,1.09965332,0.1399662,0.632561086,0.072324088,0.530237207,0.016968875,0.603574628,-0.198213425,0.438969671,-0.919127175,0.862178783,0.33276525,0.617127989,-0.240874868,0.419486277,0,9
2.710527931,1.23436852,-2.836734483,0.742268867,-1.060737586,1.567921924,-1.987843448,1.316972526,-0.67370969,1.025578304,-0.640786034,0.723844949,-0.245556931,0.366622411,-0.953789621,0.591009069,-0.545601345,0.414395202,-1.216034483,0.318343875,-0.677287862,0.452141402,-0.422873793,0.674056921,-0.67117931,0.617945279,1,7
2.530244688,1.160047354,-1.890207188,0.523081212,-0.107949125,0.771332425,-1.758914375,1.275963144,-0.624458625,0.640755096,-0.314753594,0.50497927,0.206154156,0.593887155,-0.400069875,0.489235325,0.291921594,0.46035293,-0.449049006,0.364048276,-0.58721025,0.36463037,-0.879961969,0.446518425,-0.231408481,0.271485403,0,4
1.954608485,1.558064647,-3.821695312,3.181294056,0.739361879,2.317848223,-0.516641909,1.02101168,0.61874203,0.981388863,-0.387630485,0.788015127,-0.437403333,0.412792201,-0.375198788,0.992321744,0.203972939,0.699594138,-0.256574918,0.456854502,-0.554502273,0.594432808,-0.002138515,0.343375918,-0.009908636,0.319487101,0,5
2.679227333,1.209998168,-2.416762,2.016324202,-0.548034933,1.696786245,-1.302586,0.915704147,-1.032065317,0.769392778,-0.899162067,0.845599479,0.2213181,0.601869169,-0.102984733,1.071969945,0.002570567,0.578532243,-0.700275,0.481569088,-0.227008767,0.747939994,-0.644113817,0.759454374,-0.184455867,0.379413491,0,1
0.557594737,1.056657317,-3.382971053,1.88171715,-0.583049447,1.273332899,-1.838047974,1.057932462,-0.563459553,0.775418604,-0.330580492,0.7149244,-0.290576082,0.568105722,-0.721297158,0.852955777,-0.375151211,0.55556394,-0.520571887,0.425904187,-0.253584755,0.455457451,-0.179212003,0.423884416,-0.293115711,0.481129202,1,7
2.744347391,1.295867356,-3.95326087,0.774988503,-1.521797628,1.040211277,-1.776719261,0.85991871,-0.605377867,0.64122419,-0.962808043,0.333987432,-0.694867435,0.457031174,-0.634839761,0.518476781,-0.700616891,0.39887567,-0.814094674,0.42271856,-0.417185717,0.382891601,0.010132537,0.554827456,-0.031728735,0.654629197,1,4
2.973855172,1.119979316,-4.113093103,0.803161391,-0.235333793,0.867620951,-0.873994207,0.577034804,-2.49657931,1.042596056,-1.488927931,0.442347308,-0.535816748,0.462512116,-1.303165172,0.725812292,-0.350629448,0.260168836,-0.825240345,0.285106672,-0.249838372,0.339643175,-0.590846241,0.487704614,-0.056997803,0.244495887,1,2
2.40265037,2.732503968,-2.0673,0.747954713,-0.574852074,1.034618015,-1.908815715,1.551803692,-1.18191963,0.602191109,-0.961596704,0.798907959,-0.008249889,0.799329197,-0.160962661,0.737083247,0.208253669,0.522272737,-0.494324357,0.516726634,-0.284108833,0.622702351,-0.64124463,0.493871471,-0.00221212,0.43002443,0,3
3.707670909,1.815776235,-2.475712121,0.705387967,-0.75585403,1.176879263,-1.967656424,1.362176884,-1.389799091,0.660541876,-0.830660939,1.010638272,-0.184770336,0.604582458,-0.823475758,0.60734867,-0.084938255,0.345723887,-0.930273242,0.402917947,-0.721013876,0.542321158,-1.130811788,0.636607325,-0.284660052,0.428048903,0,1
0.45326997,2.876770217,-3.567194848,2.801684762,1.054101515,0.938550989,-0.453322727,1.045022861,-0.240172515,0.719982192,-0.179565627,0.633875194,-0.5749775,0.645533963,-0.03599203,0.665336517,0.158477364,0.590265397,0.256895361,0.353722269,0.035907667,0.715345614,0.194605576,0.636264057,-0.085933182,0.478056882,0,6
3.868727391,1.431120667,-3.313019565,3.154467513,-0.890475043,1.272868552,-1.039716478,1.326211359,-1.366278696,0.509817549,-1.089388565,0.715051527,0.089734,0.649129292,-0.244070348,1.278953604,-0.397363435,0.716038929,-0.292696043,0.697820958,-0.500731261,0.688041508,-0.065567,0.567717343,-0.094129848,0.505623792,0,1
-0.813573,1.60790146,-3.055647368,1.045572221,0.130199182,1.268411381,-0.914214789,1.106749823,0.058832411,0.808361855,-0.266687489,0.77603979,-0.437618813,0.524610668,-0.770517237,0.664571734,-0.139651816,0.432790276,-0.350676816,0.372749622,-0.223698342,0.554480504,-0.151165961,0.336287084,-0.294950026,0.366608498,1,9
4.107424483,1.818822637,-4.736392207,2.269120108,-1.435874828,1.30978746,-2.037798966,0.831173877,-1.479144828,0.709791521,-0.701883793,1.027899648,0.005652031,0.468501806,-0.488996207,0.652335151,-1.044342103,0.97257319,-0.652181517,0.766645735,-0.424599172,0.49201488,-0.150524103,0.383810706,-0.04147069,0.60890988,1,1
5.33103619,1.986526355,-2.997859286,2.742371727,-0.781544762,1.494654185,-1.753747381,0.858966094,-0.858392143,1.059464578,-0.809866,0.950707766,-0.017476786,0.97157465,-0.635077667,0.627529768,0.077247833,0.720924507,0.057108879,0.283758864,-0.659231786,0.592507284,-0.722237302,0.621379458,-0.147489548,0.455066445,0,7
2.020732759,1.261269964,-3.379448621,3.19114542,0.066978276,1.6226932,-1.455673414,1.554070515,-0.21664669,0.765135662,-0.013698266,0.68570284,-0.022982172,0.645877768,-0.317182069,0.696542453,0.108427345,0.596118329,0.315557124,0.513426835,-0.331442138,0.543766836,0.023405552,0.602033292,-0.205589897,0.340176913,0,9
0.965413429,2.239725372,-3.726950286,2.892833103,0.292975286,0.844757361,-1.143576971,0.978218347,-0.386962629,0.819968942,-0.7799532,0.663707782,-0.09513426,0.579574168,-0.599348829,1.034742844,0.068407091,0.386380603,0.063470971,0.546817613,0.215283057,0.511535892,-0.157284514,0.541044755,-0.1735656,0.653577696,0,0
0.78852661,2.781443645,-1.970981525,0.547357442,0.21037678,1.229249352,-0.951195271,1.08505349,-1.389489153,0.909269189,-1.097174508,0.687724989,-0.008632068,0.519314521,-0.963388085,0.828512765,-0.238666136,0.592457565,-0.716284492,0.529347733,-0.418400169,0.431672219,-0.798744373,0.623651475,-0.535778864,0.379636638,1,2
2.214713261,3.164223646,-4.115091304,2.294882421,-0.150196304,1.31947596,-1.229933478,1.653085572,-0.510393035,1.207626889,-0.611165043,0.949115416,-0.075791841,0.756127547,-0.439461911,0.57932301,-0.011952793,0.439487012,-0.532043478,0.756678433,-0.266389239,0.592696317,-0.415019565,0.630306653,0.018747761,0.659317872,0,6
2.36933738,2.375586835,-4.1644675,2.503795453,-0.026112125,0.87509077,-1.5183571,1.054439744,-0.687948225,1.325433889,-1.087238373,1.076816249,-0.14477082,0.729656835,-0.58352604,0.742950087,0.009670365,0.474329474,-0.34624775,0.56175934,-0.090109352,0.568397778,-0.661368725,0.860035257,-0.004861255,0.373062986,0,0
3.128148837,0.587542516,-2.214674419,0.294459818,1.044118523,0.810959971,0.492947907,0.856850975,-0.545435093,0.490531309,-0.963878279,0.601146314,-0.737056302,0.406658886,-1.193005958,0.836563411,0.135758698,0.335261527,-0.645163953,0.323975169,-0.338784784,0.350452057,-0.335033767,0.267100283,-0.121007391,0.245925618,0,8
4.105883043,1.549884059,-3.349434783,0.319888899,-1.273172783,1.134764407,-2.509655652,1.376558476,-0.805516587,0.629608003,-0.35576637,0.570555189,-0.271854487,0.449238822,-0.870518891,0.432579863,-0.141152893,0.393893789,-0.331058122,0.360532726,-0.719787696,0.548468189,-0.765136326,0.453658059,-0.481548752,0.353782094,0,4
3.194833219,1.881406239,-2.000844688,1.334775318,0.098574469,1.183447555,-0.88275975,1.160349778,-1.099794125,0.906446638,-0.766795938,0.670494013,-0.336836491,0.843630315,-0.39564075,1.003024418,0.137256563,0.565415031,-0.348522219,0.498478758,-0.300562763,0.527968105,-0.577283344,0.496619356,-0.351791444,0.525286848,0,1
3.761572727,1.587663168,-3.393830303,1.660839319,-0.328005152,1.46129493,-1.132234,0.912387682,-0.102796727,0.614298424,-0.089136821,0.494754843,0.202586861,0.48285172,0.083432788,0.486422785,0.178092879,0.385341496,-0.54026647,0.492835446,-0.616870333,0.619854227,-0.378063848,0.522320621,0.120132061,0.354642619,0,9
-2.034589514,2.758121132,-3.5975,1.780560717,0.703668108,0.936661827,-0.576190689,1.261821668,-0.242712892,0.890894303,-0.711164368,1.128998248,0.164490178,0.622938879,-0.050484,0.748527687,0.143759838,0.516129129,-0.246128946,0.917112793,0.380765108,0.696983635,0.278190757,0.428707547,-0.081688838,0.547255942,1,6
