A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,Class
0.00197356,-0.04287095,0.00832476,-0.00137387,-0.03961577,0.03935123,0.00016001,-0.0339452,-0.01354841,0.00052889,-0.02994647,-0.00645816,-0.00199486,-0.00063421,0.00028789,0.00044849,-0.00166585,-0.00474034,-0.00169032,0.00022824,0.00104831,-0.00008604,-0.0002726,-0.00466902,0.0437163,0.05585531,0.03654944,0.0306395,0.00211295,0.00504451,0.00200206,0.00467777,R
-0.00290087,-0.04133749,-0.00408225,-0.00019161,-0.04416835,0.01710802,-0.00502072,-0.02734019,-0.01507075,-0.00120907,-0.02884535,0.00835355,-0.00135401,0.00042596,-0.00344639,0.00032841,-0.00126461,-0.00617867,-0.00143909,0.00183472,-0.00042287,-0.00048277,0.00030587,0.00411437,0.04163974,0.04736628,0.03161995,0.03005491,0.00372725,0.0063153,0.00236981,0.00415387,R
-0.01339684,-0.0377936,-0.02973319,0.00167212,-0.04498136,-0.02790356,-0.00714688,-0.02670201,-0.02378923,-0.00013232,-0.03285137,-0.00165102,-0.00403691,0.00136303,-0.00986575,0.00071682,-0.0003127,-0.01731215,-0.00081775,0.00024545,-0.00335326,0.00041414,-0.00154078,-0.00384791,0.04991888,0.05295968,0.03646921,0.0328931,0.01074651,0.0173298,0.00346025,0.00416557,R
-0.02251353,-0.02467321,-0.02655655,0.00286273,-0.04055576,-0.04700106,-0.01614828,-0.01662136,-0.02357696,0.00206373,-0.03541504,-0.00673072,-0.00253241,0.00364455,0.0008824,0.00033073,0.00122933,-0.00530486,-0.00250039,0.00280018,0.00005897,0.00061001,-0.00071213,-0.00141103,0.04267173,0.06214551,0.03305918,0.03610799,0.00452488,0.00545547,0.00375452,0.00169418,R
-0.02177203,-0.01522214,-0.01611221,0.00320372,-0.02947522,-0.05765508,-0.01550366,-0.01218025,-0.02140949,0.00345975,-0.02656697,-0.03316425,0.00023172,0.00295346,0.00326386,0.00010656,0.00346267,-0.00332938,0.00020144,0.00138785,0.00067733,0.00043626,0.00276502,-0.00826048,0.03106989,0.06483178,0.02910478,0.0426338,0.00440788,0.00480481,0.00155739,0.00872188,R
-0.01948727,-0.00422296,0.01394556,0.00517648,-0.02004932,-0.0543311,-0.0177102,-0.0033956,0.0124851,0.00352027,-0.02112704,-0.03808301,0.00073702,0.00354812,0.00969606,0.00063637,0.00304061,0.00107225,-0.00071179,0.00283376,0.01093374,0.00001952,0.00175481,-0.0015867,0.0243324,0.05814327,0.02193306,0.04369279,0.01035113,0.00328634,0.0113174,0.00236588,R
-0.00731381,-0.00189104,0.00505154,0.00690496,-0.00978915,-0.05587501,-0.00677717,-0.00168717,0.00466335,0.00532531,-0.00905168,-0.04742449,0.00368893,0.00070664,-0.00269516,0.00052378,0.00310914,-0.00046785,0.00331304,0.00051771,-0.00237023,0.00054698,0.0036592,-0.00283075,0.00908768,0.05714475,0.00839782,0.04857339,0.00462292,0.00318747,0.00410637,0.00465855,R
-0.00539015,0.00276726,0.01134984,0.00761915,-0.00370955,-0.05672054,-0.00524144,0.00278981,0.01128097,0.00652038,-0.00355679,-0.05189778,0.00056578,0.00137009,0.00185244,0.00021006,0.00178812,-0.00024869,0.00045168,0.00131676,0.00194636,0.00035149,0.00161614,-0.00131567,0.01286586,0.05735008,0.01274818,0.05242658,0.00237251,0.00181751,0.00239295,0.0021134,D
-0.01035255,-0.00245262,0.02793581,0.00702263,-0.0036054,-0.05922846,-0.01031753,-0.00247879,0.02795498,0.00653737,-0.00070724,-0.05689829,-0.00145953,-0.00153526,0.00487823,-0.00017545,0.00003063,-0.00073762,-0.00149297,-0.00154959,0.00490412,0.000005,0.0008381,-0.00147074,0.02989315,0.05975221,0.02990111,0.05727698,0.0053183,0.00075882,0.00535542,0.00169278,D
-0.01062697,-0.00465807,0.02959266,0.00557993,-0.00261585,-0.05263408,-0.01061364,-0.0046529,0.02958286,0.00447315,0.00026989,-0.05053242,-0.00007623,-0.00061262,0.00046024,-0.00040075,0.00027487,0.00183177,-0.00008225,-0.00060392,0.00045219,-0.0005734,0.00027143,0.0017683,0.0317861,0.05299363,0.03177175,0.05073074,0.00077002,0.00189514,0.00075892,0.00187865,D
-0.01023049,-0.00578655,0.03339442,0.00436666,-0.00355672,-0.04158846,-0.01022714,-0.00578671,0.03339357,0.00281247,0.00009266,-0.04212774,0.0001239,-0.00035265,0.00118805,-0.00037914,-0.00029402,0.00345176,0.00012078,-0.00035432,0.00119085,-0.00051896,-0.00005538,0.00262646,0.03540246,0.04196806,0.03540072,0.04222162,0.00124546,0.00348494,0.0012483,0.00267781,D
-0.00446507,0.00055191,0.02038693,0.00251113,0.00087913,-0.03348704,-0.00446063,0.00056481,0.02037085,0.00138191,0.0003032,-0.0214573,0.00180169,0.00198077,-0.00406484,-0.00057985,0.0013862,0.00253169,0.00180203,0.00198485,-0.0040696,-0.00044705,0.0000658,0.00645951,0.02087746,0.03359257,0.02086115,0.02150389,0.00486749,0.00294402,0.00487325,0.0064753,D
-0.00263176,0.0040848,0.01538592,0.00104893,0.00058264,-0.02328893,-0.00263143,0.00408606,0.01538503,0.00051808,-0.00096508,-0.01077457,0.00050925,0.00098136,-0.00138917,-0.00040617,-0.00008236,0.00283281,0.00050811,0.00097812,-0.00138495,-0.00023995,-0.0003523,0.00296743,0.016135,0.02331982,0.01613442,0.01083011,0.00177544,0.00286296,0.00177002,0.00299788,D
0.00066179,0.00105538,0.00201294,-0.00173309,-0.00082613,0.00368349,-0.0004824,0.00189668,0.00452183,-0.00086815,-0.00228838,0.01176698,0.00102924,-0.00094669,-0.00417906,-0.00086938,-0.00044024,0.00842888,0.00067157,-0.00068418,-0.00339475,-0.0004332,-0.00041353,0.00704424,0.00236722,0.00415381,0.00492717,0.01201883,0.00440682,0.00848503,0.00352753,0.00706965,D
0.00586122,0.00014599,-0.01774531,-0.00401959,-0.00253885,0.03408697,0.00393031,0.00101761,-0.01180351,-0.00188284,-0.00209926,0.02288914,0.00144429,-0.00025261,-0.0054884,-0.00063514,-0.00047576,0.00844541,0.00122575,-0.00024418,-0.00453482,-0.00028186,0.00005253,0.00308949,0.0186888,0.03441692,0.01248222,0.02306219,0.00568088,0.00848261,0.0047039,0.00310276,D
0.013,-0.00106066,-0.03896948,-0.00715874,-0.00093753,0.0512417,0.01073496,-0.0001224,-0.03170295,-0.00332581,-0.00007928,0.04395749,0.00223087,-0.00037708,-0.00663255,-0.00098098,0.00050041,0.00536085,0.00212645,-0.00035625,-0.00621857,-0.00045093,0.00063125,0.00658386,0.04109435,0.05174783,0.03347136,0.0440832,0.00700783,0.0054728,0.00658175,0.00662941,D
0.02830778,-0.00425741,-0.07758582,-0.00768219,0.00204296,0.05093092,0.02441996,-0.00421468,-0.06454378,-0.00446329,0.00196095,0.0443291,0.00463872,-0.00096871,-0.01170192,-0.00015862,0.00090318,-0.00009417,0.00414697,-0.00124009,-0.00995176,-0.00034469,0.00061825,0.00011261,0.08269834,0.05154754,0.06913753,0.04459636,0.01262502,0.00092183,0.01085232,0.00071675,P
0.03245706,-0.00099573,-0.05930054,-0.00902358,0.00424151,0.05764853,0.02589372,-0.00080379,-0.04175655,-0.00511799,0.00326594,0.05014078,0.00133848,0.00105216,0.00589848,-0.00043271,0.00070921,0.00216697,0.0004754,0.00110029,0.00735072,-0.00021119,0.00042096,0.00187473,0.06760922,0.05850443,0.04914,0.050507,0.00613927,0.00232077,0.0074478,0.00193299,P
0.02828795,0.00295701,-0.02179533,-0.00825868,0.0065261,0.0629853,0.02022638,0.00125228,0.0028721,-0.00657233,0.00467147,0.04513927,-0.00119117,0.00112935,0.01071577,0.00021854,0.00065274,0.00152479,-0.00161924,0.00058745,0.01275104,-0.00041553,0.00040158,-0.001429,0.03583278,0.06385878,0.02046762,0.04585381,0.01084076,0.00167297,0.01286686,0.00154142,P
0.01277019,0.01281374,0.05017163,-0.0065621,0.01101236,0.05595569,0.00797859,0.01011611,0.04626314,-0.00570521,0.00812924,0.04014643,-0.00456405,0.00289904,0.02116675,0.000499,0.00131949,-0.00206753,-0.00360229,0.00260701,0.01276207,0.00025504,0.00101699,-0.00146848,0.0533335,0.05740533,0.04802366,0.04135662,0.02184643,0.00250295,0.01351456,0.00180437,P
0.00723255,0.0146223,0.06777589,-0.00553054,0.01762798,0.0467966,0.00647272,0.01013767,0.05347348,-0.00424379,0.01481693,0.03391375,-0.00173051,0.00056518,0.00550133,0.00032236,0.00206738,-0.00286222,-0.00047059,0.00000674,0.00225323,0.00045669,0.0020899,-0.00194771,0.06971149,0.05031157,0.05480951,0.03725176,0.00579472,0.00354546,0.00230186,0.00289307,P
0.0043175,0.01677323,0.0692708,-0.00490536,0.02065516,0.04331099,0.0042689,0.0155212,0.04029163,0.00001776,0.02047446,0.0201343,-0.00088335,0.00065179,0.000453,0.00018945,0.00091733,-0.00105625,-0.00066782,0.00163137,-0.0039945,0.00129138,0.0017144,-0.00417559,0.07140326,0.04823422,0.04338833,0.02871575,0.00118758,0.00141175,0.00436616,0.00469493,P
0.00419763,0.01408949,0.05060387,-0.00370487,0.02339341,0.03519037,0.00197228,0.01425549,0.03558928,0.00115296,0.02065429,0.01413753,-0.00003525,-0.00078933,-0.00549027,0.00035308,0.00080537,-0.00238842,-0.00067548,-0.00037227,-0.00138304,0.00033388,0.00005289,-0.00176376,0.05269616,0.04241862,0.03838888,0.02505591,0.00554684,0.00254516,0.00158356,0.00179586,P
0.00340013,0.01237322,0.04041569,-0.00354888,0.02193104,0.03406567,-0.00207914,0.01489063,0.0227444,-0.00075365,0.0145757,0.01668684,-0.00022786,-0.00049036,-0.00291091,0.00004457,-0.00041782,-0.00032134,-0.00115755,0.00018147,-0.00366997,-0.00054475,-0.00173674,0.00072837,0.04240384,0.04066983,0.02726465,0.02216912,0.0029607,0.00052898,0.00385247,0.0019605,P
0.00321035,0.00850778,0.03327064,-0.00142554,0.02270174,0.02294915,-0.00243157,0.00947538,0.01878133,-0.00398428,0.00789938,0.01887393,-0.00005751,-0.00117135,-0.00216517,0.00064344,0.00023355,-0.00336864,-0.0001068,-0.00164098,-0.00120093,-0.00097898,-0.00202313,0.00066275,0.03449093,0.03231199,0.02117625,0.02084466,0.00246238,0.00343749,0.00203629,0.00234322,P
-0.00097535,0.01144938,0.02921964,0.00046582,0.02054478,0.01136297,-0.00296577,0.00809441,0.01829977,-0.0019718,0.01132476,0.02141863,-0.00126839,0.00089139,-0.00122758,0.00057314,-0.00065362,-0.00351096,-0.00016188,-0.00041848,-0.00014593,0.00060984,0.001038,0.00077112,0.03139788,0.02348238,0.02022862,0.02430835,0.00197746,0.00361698,0.00047183,0.00142967,P
-0.00339755,0.01031033,0.01898916,0.00357524,0.01751447,-0.00365524,-0.00262633,0.00564314,0.01374961,0.0007206,0.01304349,0.01409501,-0.00071241,-0.00033502,-0.00300896,0.00091453,-0.00089127,-0.00441712,0.00009984,-0.00072096,-0.00133828,0.00079188,0.00050551,-0.00215401,0.02187315,0.01824554,0.01509286,0.01921774,0.00311025,0.00459801,0.0015234,0.00234997,P
-0.00575346,0.01078355,0.01472263,0.00332798,0.0159336,-0.00404989,-0.00386371,0.00573464,0.00848462,0.00396136,0.01738381,0.00995666,-0.00071391,0.0001434,-0.00129289,-0.00007493,-0.00047905,-0.00011959,-0.00037496,0.00002773,-0.00159545,0.00098205,0.00131525,-0.00125405,0.01913486,0.01677369,0.01094546,0.02042118,0.00148385,0.00049941,0.00163916,0.00206565,P
-0.0043314,0.00640259,0.00836378,0.00161126,0.01334359,0.00229029,-0.00526509,0.0057657,0.00140606,0.00264305,0.01278641,0.00276745,0.0004063,-0.0012517,-0.00181681,-0.00049049,-0.00074,0.00181148,-0.0004004,0.00000887,-0.00202244,-0.00037666,-0.00131354,-0.00205406,0.0113889,0.01363426,0.00793357,0.01334679,0.00224336,0.00201734,0.00206172,0.00246707,P
-0.00474904,0.00563657,0.00658147,0.00064548,0.01329794,0.00851846,-0.00509153,0.00413036,0.00204136,0.00048156,0.0084353,0.00518141,-0.00013051,-0.00023938,-0.00055697,-0.00030181,-0.00001427,0.0019463,0.00005424,-0.00051104,0.00019853,-0.00067547,-0.00135972,0.00075436,0.00988129,0.01580557,0.00686664,0.00991127,0.00062013,0.00196962,0.00055093,0.00169534,P
-0.00406484,0.00379956,0.00442217,0.00065262,0.01007812,0.00648337,-0.00330928,0.00179516,0.00471003,-0.00069103,0.00296661,0.00571154,0.00019006,-0.00051028,-0.0005998,0.00000198,-0.0008944,-0.0005653,0.00049507,-0.00064867,0.0007413,-0.00032572,-0.00151908,0.00014726,0.0071074,0.01200118,0.00602979,0.00647302,0.00081011,0.00105807,0.00110244,0.00156057,P
-0.00464038,0.00340671,0.0038008,0.00080066,0.00804496,0.00474489,-0.00214856,0.00021414,0.00718951,0.00067849,-0.0018653,-0.00102207,-0.00017985,-0.00012276,-0.00019418,0.00004626,-0.00063536,-0.00054327,0.00036273,-0.00049407,0.00077484,0.00042798,-0.00150997,-0.00210425,0.00689818,0.00937424,0.00750675,0.00223256,0.00029176,0.00083724,0.00098795,0.00262508,P
-0.00424965,0.002379,0.00191695,0.00099804,0.00535083,0.00216192,-0.00216164,0.000146,0.00448138,0.002879,0.00038324,-0.00437664,0.0001184,-0.00031143,-0.00057086,0.00005981,-0.0008164,-0.00078272,-0.00000396,-0.00002065,-0.00082064,0.00066682,0.00068138,-0.00101654,0.00523391,0.00585674,0.00497763,0.00525267,0.00066098,0.00113258,0.00082091,0.00139365,P
-0.00469356,0.00186332,-0.00036417,0.00140615,0.00419245,0.00077111,-0.00286555,0.00014204,0.00294003,0.00382722,0.0005448,-0.00574185,-0.00013872,-0.00016115,-0.00071285,0.00012754,-0.00036199,-0.00043463,-0.00021997,-0.00000124,-0.00048167,0.00029632,0.00005049,-0.00042663,0.00506301,0.00448871,0.00410795,0.00692194,0.00074389,0.00057983,0.00052953,0.00052188,S
-0.00629214,0.00197212,-0.0043839,0.00159685,0.00304999,0.00021468,-0.00321018,-0.00029628,0.00382321,0.00230164,0.00218971,0.00017782,-0.00048442,0.00003297,-0.0012181,0.00005779,-0.0003462,-0.00016861,-0.00010443,-0.00013282,0.00026763,-0.0004623,0.00049845,0.00179384,0.00791826,0.00344941,0.00500099,0.00318182,0.0013113,0.00038939,0.0003165,0.00191834,S
-0.00716846,0.00196536,-0.00641121,0.00157037,0.00178025,0.00138084,-0.00361204,-0.00065038,0.00403435,0.00225895,0.00000946,-0.0016242,-0.00026555,-0.00000205,-0.00061434,-0.00000802,-0.00038477,0.00035338,-0.00012177,-0.0001073,0.00006398,-0.00001293,-0.00066068,-0.00054607,0.00981596,0.00274629,0.00545397,0.00278226,0.00066928,0.00052248,0.00017446,0.00085724,S
-0.00713801,0.00113499,-0.0065595,0.00235746,-0.00016172,0.00407864,-0.00353932,-0.00110439,0.00379847,0.00239387,-0.00086022,0.00679492,0.00000923,-0.00025163,-0.00004494,0.00023851,-0.00058847,0.00081751,0.00002204,-0.00013758,-0.00007148,0.00004089,-0.00026354,0.00255125,0.00976045,0.00471371,0.005308,0.00725545,0.00025577,0.00103514,0.0001566,0.00256515,S
-0.00578364,-0.00045132,-0.00527248,0.00572451,-0.00453427,0.01247758,-0.00441458,-0.00126421,0.00210193,0.00397377,-0.00224538,0.01885577,0.00038696,-0.00045323,0.00036772,0.00096201,-0.0012493,0.0023997,-0.00025007,-0.00004566,-0.00048473,0.0004514,-0.00039576,0.00344596,0.00783921,0.01445751,0.00505023,0.01940033,0.00070027,0.00287137,0.00054734,0.00349786,S
-0.00621331,-0.00176311,-0.0038685,0.01184036,-0.01164073,0.01950514,-0.00471342,-0.00111451,0.00136777,0.00453856,-0.00529788,0.01937968,-0.0001386,-0.00042316,0.0004529,0.00197286,-0.0022924,0.00226696,-0.0000964,0.00004829,-0.00023683,0.00018219,-0.00098468,0.000169,0.00752855,0.02561545,0.00503282,0.02059704,0.00063513,0.00377973,0.00026021,0.00101555,S
-0.00660246,-0.00226413,-0.00287361,0.01735473,-0.01853143,0.02002746,-0.00601564,-0.00090615,0.00174602,0.00544308,-0.00767233,0.00579795,-0.00011793,-0.00015182,0.00030148,0.00167102,-0.00208809,0.00015828,-0.00039461,0.00006314,0.00011462,0.0002741,-0.00071953,-0.00411568,0.00754827,0.03233728,0.00632911,0.01105025,0.00035756,0.00267908,0.00041575,0.00418708,S
-0.00751622,-0.00174186,-0.00469197,0.01956866,-0.01995302,0.01175057,-0.00471787,0.00003943,0.00250373,0.00992705,-0.00901462,0.00315184,-0.00026107,0.00014922,-0.00051953,0.00063255,-0.00040617,-0.00236483,0.00037079,0.00027017,0.00021649,0.00128113,-0.00038351,-0.00075603,0.00903007,0.03031718,0.00534121,0.01377475,0.00060028,0.00248143,0.00050729,0.00153622,S
-0.00710005,-0.00065976,-0.00487627,0.01758102,-0.01556008,0.00088496,-0.00386611,0.00021104,0.00199965,0.01412367,-0.00888151,0.0153222,0.00012611,0.00032791,-0.00005585,-0.00060231,0.00133119,-0.00329261,0.00025811,0.000052,-0.00015275,0.0012717,0.00004034,0.00368799,0.00863852,0.0234945,0.00435775,0.02265235,0.00035573,0.00360224,0.0003044,0.0039013,S
-0.0063896,0.00016074,-0.0058042,0.01571954,-0.01017419,-0.00394799,-0.00213518,0.00006625,0.00047718,0.01666338,-0.00719769,0.02305639,0.00020299,0.00023443,-0.00026513,-0.00053185,0.00153883,-0.00138084,0.00049455,-0.00004137,-0.00043499,0.00072563,0.00048109,0.00220977,0.00863375,0.01913648,0.00218886,0.02934403,0.00040799,0.00213485,0.00065993,0.00237509,P
-0.00505631,0.00029391,-0.00554215,0.01404749,-0.00683287,-0.00906189,-0.00189037,-0.00060813,-0.00135812,0.01386705,-0.00610958,0.01037423,0.00043009,0.00004296,0.00008453,-0.00053937,0.00107784,-0.00164964,0.00007897,-0.00021754,-0.00059203,-0.00090204,0.000351,-0.00409102,0.00750787,0.01805929,0.00240579,0.01836427,0.00044042,0.00204304,0.00063566,0.00420397,P
-0.0030957,-0.00169763,0.002697,0.0140525,-0.00586977,-0.01377239,-0.00200698,-0.00104534,-0.00437616,0.00757807,-0.00328118,-0.02317858,0.00061269,-0.00062235,0.00257474,0.00000157,0.00030097,-0.00147203,-0.00003644,-0.00013663,-0.00094314,-0.0019653,0.00088387,-0.01048526,0.00444288,0.02053304,0.00492661,0.02460569,0.00271882,0.00150249,0.00095368,0.0107044,P
-0.001633,-0.00256225,0.00513428,0.01214268,-0.00464046,-0.01906994,-0.00150083,-0.00129651,-0.00613064,0.0085083,-0.00401436,-0.02367019,0.00040631,-0.00024017,0.00067702,-0.00053051,0.00034147,-0.00147154,0.0001406,-0.00006977,-0.00048735,0.0002584,-0.00020366,-0.00013656,0.00596595,0.02307902,0.00644346,0.02547125,0.0008253,0.00160108,0.000512,0.00035622,P
0.00045129,-0.00881159,0.00677674,0.01023598,-0.00422389,-0.01999666,-0.00047365,-0.00210286,-0.00718977,0.0072316,-0.00238723,-0.02293815,0.00059551,-0.00178552,0.00046927,-0.00054477,0.00011902,-0.00026478,0.00029348,-0.00023038,-0.00030261,-0.00036477,0.0004649,0.00020916,0.01112528,0.02285789,0.00750594,0.02416927,0.00193983,0.00061729,0.0004804,0.00062684,P
0.00096094,-0.00894316,-0.00124721,0.00781,-0.00327174,-0.01899377,0.00082024,-0.00292676,-0.00733625,0.00941775,-0.00197093,-0.00643409,0.00015927,-0.00004112,-0.00250748,-0.00075812,0.00029754,0.0003134,0.00040434,-0.00025747,-0.00004578,0.00068317,0.00013009,0.00515752,0.0090807,0.02079576,0.00794099,0.0115748,0.00251287,0.00087264,0.00048154,0.0052042,P
0.00299664,-0.01157109,-0.00781468,0.00737404,-0.0031072,-0.01874799,0.00391977,-0.00614089,-0.01251253,0.01072156,-0.0033581,-0.01042565,0.00061688,-0.00079634,-0.00199014,-0.00013211,0.00004986,0.00007448,0.00093925,-0.00097398,-0.00156857,0.00039509,-0.00042036,-0.00120956,0.01428073,0.02038427,0.0144789,0.01532719,0.00223055,0.00015964,0.00207153,0.00134009,P
0.00389968,-0.00805035,-0.01277688,0.00632986,-0.00226163,-0.01621375,0.00518775,-0.00844847,-0.01737258,0.01008632,-0.00404218,-0.00757713,0.00025801,0.00100592,-0.00141777,-0.00029834,0.00024159,0.00072407,0.00036228,-0.00065931,-0.00138858,-0.0001815,-0.00019545,0.00081386,0.01559693,0.01755186,0.0200024,0.01324711,0.00175742,0.00081954,0.00157927,0.00085646,P
0.00378747,-0.01197287,-0.02268845,0.00484038,-0.0017312,-0.01315938,0.00472056,-0.01202009,-0.02377156,0.00968129,-0.00417361,-0.00637146,-0.00003507,-0.00122579,-0.00309737,-0.00046546,0.00016576,0.00095449,-0.000146,-0.00111613,-0.00199968,-0.00012657,-0.00004107,0.00037677,0.02593184,0.01412784,0.02705279,0.01231835,0.00333129,0.00107479,0.00229473,0.00039958,P
0.00134979,-0.01096475,-0.02895586,0.00465163,-0.00276645,-0.00535118,0.00150173,-0.01210343,-0.02352874,0.00190635,-0.00063826,-0.00841171,-0.00071696,0.00029651,-0.00184336,-0.00005552,-0.00030449,0.00229653,-0.00094672,-0.00002451,0.00007142,-0.00228675,0.00103981,-0.00060007,0.03099176,0.00761091,0.02650188,0.00864861,0.00199998,0.00231729,0.00094972,0.00258273,P
0.00191568,-0.01585503,-0.03677098,0.00320352,-0.00251902,-0.00457264,-0.00061678,-0.01254275,-0.0245648,-0.00152173,0.0005117,-0.01086686,0.00018255,-0.00157751,-0.00252101,-0.00046713,0.00007982,0.00025114,-0.00068339,-0.00014171,-0.00033421,-0.00110583,0.00037095,-0.00079198,0.04008936,0.00612511,0.02758859,0.01098482,0.00297949,0.00053634,0.00077382,0.00140986,P
0.00438748,-0.01699864,-0.04066936,0.00174912,-0.00232087,-0.00376309,-0.00080492,-0.01245699,-0.02307034,-0.00425608,0.00105046,-0.00939832,0.00077244,-0.00035738,-0.00121824,-0.0004545,0.00006192,0.00025298,-0.00005879,0.0000268,0.00046702,-0.00085449,0.00016836,0.00045892,0.04429673,0.00475465,0.02623099,0.01037044,0.0014861,0.00052383,0.00047147,0.00098443,P
0.00496842,-0.01775914,-0.04102417,-0.00206866,-0.00048331,-0.0065651,-0.00120421,-0.01060067,-0.02086368,-0.00538351,0.00086948,-0.00576554,0.00017086,-0.00022368,-0.00010436,-0.00112288,0.00054046,-0.00082412,-0.00011744,0.00054598,0.00064902,-0.00033159,-0.00005323,0.00106846,0.04497838,0.00690025,0.02343325,0.00793597,0.00030019,0.00149403,0.00085622,0.00112,P
0.00300688,-0.01192842,-0.03955684,-0.00297583,-0.0011402,-0.0038488,-0.00084536,-0.00880699,-0.02033828,-0.00429527,-0.00008404,-0.00196828,-0.00056044,0.00166592,0.00041924,-0.00025919,-0.00018768,0.00077608,0.00010253,0.00051248,0.00015011,0.00031093,-0.00027243,0.00108493,0.0414255,0.00499689,0.02217934,0.00472552,0.00180697,0.00083947,0.00054377,0.00116102,P
-0.00025627,-0.00562254,-0.03433212,-0.0091561,-0.00418765,-0.00042541,-0.00088319,-0.0043901,-0.02128073,-0.01145353,-0.00274589,-0.00482965,-0.00105263,0.00203415,0.0016854,-0.00199364,-0.00098305,0.00110432,-0.0000122,0.0014248,-0.00030402,-0.00230912,-0.00085866,-0.00092302,0.03479042,0.01007728,0.02174678,0.01272984,0.00284365,0.00248203,0.00145693,0.00263084,P
-0.00053743,-0.00247264,-0.03294872,-0.01115763,-0.00572551,0.00164125,0.00051647,-0.00212436,-0.02434235,-0.01209234,-0.00340436,-0.00540097,-0.00008033,0.00089997,0.00039526,-0.00057187,-0.00043939,0.00059047,0.0003999,0.00064735,-0.00087475,-0.00018252,-0.00018814,-0.00016323,0.03304574,0.01264784,0.02444033,0.01367424,0.00098622,0.00093207,0.00115939,0.00030879,P
-0.00146014,0.00007973,-0.02552667,-0.01447487,-0.00701571,0.00165436,0.00056704,0.00052921,-0.02257697,-0.0151348,-0.00429487,-0.00705988,-0.00029765,0.00082334,0.00239421,-0.00107008,-0.00041619,0.00000423,0.00001631,0.00085599,0.00056948,-0.00098144,-0.00028726,-0.00053513,0.02556852,0.01617031,0.02259029,0.01724384,0.00254926,0.00114817,0.00102825,0.00115417,P
-0.00262483,0.00081411,-0.01458234,-0.01145943,-0.00502419,-0.00013237,-0.00025215,0.00122837,-0.01397923,-0.00869238,-0.00163592,-0.00305362,-0.00033277,0.00020982,0.00312695,0.00086155,0.00056901,-0.00051049,-0.00023405,0.00019976,0.0024565,0.00184069,0.0007597,0.00114465,0.01483904,0.01251314,0.01403536,0.00935726,0.0031516,0.0011518,0.00247569,0.00229685,P
-0.00343293,0.00036289,-0.00342797,-0.01562116,-0.00619936,0.0018654,-0.00168077,0.00088255,-0.00664649,-0.01115641,-0.00178759,0.00361671,-0.00024488,-0.00013674,0.00338011,-0.00126113,-0.00035611,0.00060539,-0.00043292,-0.00010479,0.00222204,-0.00074668,-0.00004596,0.00202131,0.00486494,0.01690954,0.00691229,0.01186345,0.00339173,0.00144352,0.00226624,0.0021553,P
-0.00291376,0.00044464,-0.00144546,-0.01720449,-0.00560447,0.00742158,-0.00172386,0.00080478,-0.00431245,-0.01225156,-0.00167828,0.00934964,0.00014031,0.0000221,0.00053581,-0.00042792,0.00016078,0.00150167,-0.00001165,-0.00002102,0.00063082,-0.00029599,0.00002954,0.00154944,0.00328285,0.01955721,0.00471345,0.01550268,0.00055432,0.00156971,0.00063128,0.00157774,P
-0.00122579,0.00015757,-0.00365601,-0.02161159,-0.00451355,0.01781407,-0.00094811,0.00035468,-0.00490322,-0.01537502,-0.00274256,0.01800912,0.00058206,-0.00009899,-0.00076226,-0.00151969,0.00037618,0.00358362,0.0002675,-0.00015521,-0.00020371,-0.00107706,-0.00036699,0.00298603,0.00385925,0.02836854,0.00500662,0.02383782,0.00096417,0.00391066,0.00037033,0.00319548,P
-0.00005961,0.0004791,-0.00407614,-0.02003051,0.00223202,0.02225373,-0.00002873,0.00061463,-0.00464743,-0.01429093,-0.00015672,0.01700191,0.00032394,0.00008931,-0.0001167,0.00043919,0.00187377,0.00123324,0.00025538,0.00007221,0.00007105,0.00030114,0.00071829,-0.00027978,0.00410464,0.03002385,0.00468798,0.02221081,0.00035572,0.00228578,0.00027474,0.00082759,P
0.00052471,-0.00024469,-0.0011711,-0.01860383,0.00811885,0.02313549,0.00044207,-0.0001289,-0.00227629,-0.01394475,0.00581841,0.01108872,0.0001826,-0.00022619,0.00090783,0.00044584,0.00183963,0.00027555,0.00014713,-0.00023235,0.00074098,0.00010818,0.00186723,-0.00184787,0.00130639,0.03077773,0.0023224,0.01874219,0.00095323,0.00191284,0.00079037,0.00262923,S
0.00079671,-0.0013835,0.00415944,-0.01180821,0.01335307,0.01276408,0.0010207,-0.00131326,0.00058263,-0.00957815,0.00841716,0.00353309,0.00008,-0.00033494,0.0015678,0.00199871,0.00153948,-0.00305041,0.00017019,-0.00034834,0.00084086,0.0012843,0.00076434,-0.00222224,0.0044553,0.02192396,0.00176237,0.01323148,0.00160518,0.00395852,0.00092593,0.00267806,S
0.00108393,-0.00252594,0.00855408,-0.00635934,0.01226419,0.00801339,0.0012524,-0.00251215,0.0037909,-0.00547674,0.00872146,0.00066639,0.00008448,-0.00033601,0.00129254,0.00160261,-0.00032026,-0.00139726,0.00006814,-0.00035261,0.00094361,0.0012063,0.0000895,-0.00084315,0.00898485,0.01597078,0.00471703,0.01032001,0.00133817,0.00215018,0.00100965,0.00147447,S
